prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Create a symbolic link named ""latest.log"" pointing to ""log_2023_12_31.txt""",ln -s log_2023_12_31.txt latest.log,ln -s log_2023_12_31.txt latest.log,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments; matches expected exactly."
"Show the first 5 lines of each "".conf"" file in ""/etc""",grep -r '\.conf' /etc | cut -d: -f1 | uniq | xargs head -n 5,"for f in /etc/*.conf; do echo ""--- $f""; head -n 5 ""$f""; done",False,True,True,True,1.0,1.0,1.0,True,3.0,Uses a complex pipeline that may not handle all .conf files correctly; expected solution uses a loop for clarity and correctness.
"Append the current timestamp to the file ""run.log""","echo ""$(date +%Y-%m-%d_%H:%M:%S)"" >> run.log",date '+%Y-%m-%d %H:%M:%S' >> run.log,False,True,True,True,2.0,1.0,1.0,True,3.0,Uses echo and date correctly but appends a timestamp string instead of the actual date command output; expected uses date directly.
"Create a 5 GB file filled with zeros named ""bigfile.bin""",dd if=/dev/zero of=bigfile.bin bs=1G count=5,dd if=/dev/zero of=bigfile.bin bs=1M count=5120,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and parameters; both commands create a 5GB file but use different block sizes and counts, which are functionally equivalent."
"Convert the PDF ""report.pdf"" to a series of PNG images",convert report.pdf -density 300 report-%03d.png,convert -density 300 report.pdf report_%03d.png,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flags, but the output filename format differs slightly from expected but is functionally equivalent."
"Find all Python files that contain the string ""TODO"" and display line numbers","grep -r --color=auto -n ""TODO"" *.py","grep -nR ""TODO"" --include='*.py' .",False,True,True,True,1.0,1.0,1.0,True,3.0,"Uses -r for recursion but does not restrict to .py files, leading to incorrect file searches; --include is a better approach."
Show the last login time for each user on the system,last -i,lastlog | column -t,False,True,True,True,0.0,0.0,0.0,True,1.0,"The 'last -i' command shows login history, not the last login time for each user. The expected command 'lastlog | column -t' is more appropriate for showing last login times."
"Create a user ""devuser"" with a home directory and add to the group ""developers""",sudo useradd -m -G developers devuser,sudo useradd -m -G developers devuser,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, flags, and arguments; all constraints are honored."
"Set the password for user ""devuser"" (interactive)",passwd devuser,sudo passwd devuser,False,True,True,True,2.0,2.0,1.0,True,4.0,Correct tool but missing 'sudo' which may be required for interactive password setting depending on user permissions.
Schedule a command to run at 2 am tomorrow using at,at 02:00 tomorrow,"echo ""/usr/local/bin/backup.sh"" | at 02:00 tomorrow",False,True,True,True,2.0,0.0,0.0,True,2.0,"Command uses 'at' correctly but lacks the actual command to execute, violating the 'schedule a command' constraint."
"Display the difference between two files ""old.cfg"" and ""new.cfg"" side by side",diff -y old.cfg new.cfg,sdiff -s old.cfg new.cfg,False,True,True,True,1.0,2.0,2.0,True,4.0,Uses 'diff -y' instead of 'sdiff -s' as expected; both are valid but 'sdiff' is more appropriate for side-by-side comparison.
"Compress the output of ""mysqldump"" on the fly and save to ""backup.sql.gz""",mysqldump -u username -p database_name | gzip > backup.sql.gz,mysqldump -u root -p mydb | gzip > backup.sql.gz,False,True,True,True,2.0,0.0,0.0,True,1.0,Correct tool and method but missing username and database name args which are required for mysqldump.
"Run a command in the background and write its PID to a file ""pid.txt""",nohup command & echo $! > pid.txt,long_running_task & echo $! > pid.txt,False,True,True,True,2.0,2.0,2.0,True,4.0,"Uses nohup which is not required, but command is functionally correct with $! to capture PID."
"Kill the process whose PID is stored in ""pid.txt""",kill $(cat pid.txt),kill $(cat pid.txt),True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and method to read PID from file and kill process.
Display the system’s kernel version,uname -r,uname -r,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to display the kernel version.
Check if port 8080 is open on localhost using netcat,nc -zv localhost 8080,nc -zv 127.0.0.1 8080,False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flags; 'localhost' is functionally equivalent to '127.0.0.1' in this context.
List all installed packages that were installed manually (Debian/Ubuntu),dpkg -l | grep ^ii,apt-mark showmanual,False,True,True,False,0.0,0.0,0.0,True,1.0,Uses dpkg -l | grep ^ii instead of the correct apt-mark showmanual tool for listing manually installed packages.
Show a summary of disk I/O statistics,iostat -x 1,iostat -xz 1 3,False,True,True,True,1.0,1.0,1.0,True,3.0,"Correct tool but missing the -z flag and the number of iterations, which are part of the expected command."
"Create a Bash array named ""files"" containing all "".txt"" files in the current directory",files=(*.txt),files=( *.txt ),False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool (Bash), correct syntax for array assignment, and correct use of glob to capture .txt files."
"Iterate over the array ""files"" and print each filename with its line count","for file in ""${files[@]}""; do echo ""$file: $(wc -l < ""$file"")""; done","for f in ""${files[@]}""; do echo ""$f: $(wc -l < ""$f"")""; done",False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool (wc) and approach, but variable name 'files' is used correctly; minor style difference in variable name does not affect correctness."
Print the current Git branch name (if inside a repo),git branch | grep \*,git rev-parse --abbrev-ref HEAD,False,True,True,True,2.0,2.0,2.0,True,4.0,Correct tool but uses a less reliable method; the expected command is more direct and accurate.
Show the last 10 commits in a compact format,git log -10 --oneline,git log -10 --oneline,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, and correct arguments to show the last 10 commits in a compact format."
"Reset the local branch ""feature"" to match the remote ""origin/feature""",git reset --hard origin/feature,git fetch origin && git reset --hard origin/feature,False,True,True,True,1.0,2.0,1.0,True,3.0,Command is missing 'git fetch origin' which is needed to ensure the remote branch exists locally before resetting.
"Create a Docker container from image ""nginx:latest"" exposing port 8080",docker run -d -p 8080:80 nginx:latest,docker run -d -p 8080:80 nginx:latest,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct port mapping and image name; fully satisfies the input_text."
List all running Docker containers with their names and ports,"docker ps -q -f status=running --format ""{{.Names}}:{{.Ports}}""","docker ps --format ""{{.Names}}	{{.Ports}}""",False,True,True,True,2.0,2.0,2.0,True,4.0,"Correct tool, uses --format to display names and ports, but could be more explicit with column alignment."
"Copy the directory ""src"" to ""backup/src_$(date +%F)"" preserving attributes",cp -a src backup/src_$(date +%F),"cp -a src ""backup/src_$(date +%F)""",False,True,True,True,2.0,1.0,2.0,True,4.0,"Command is correct but missing quotes around the target path which may cause issues with spaces, though it's not strictly required here."
"Display the first 5 lines of a command’s output without storing it in a file (example with ""ps aux"")",ps aux | head -n 5,ps aux | head -n 5,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flags; uses pipe to head to display first 5 lines as required.
Show the last 5 lines of the system log,tail -n 5 /var/log/syslog,"tail -n 5 /var/log/syslog
Mar 23 10:12:01 host systemd[1]: Started Session 42 of user root.
Mar 23 10:12:02 host sshd[1234]: Accepted password for root",False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flag, but expected includes sample output which is not part of the command."
Count how many .txt files are in the home directory,ls -1 ~/.txt | wc -l,"find ~ -type f -name ""*.txt"" | wc -l
12",False,True,True,True,1.0,1.0,1.0,True,3.0,Uses ls which can fail on hidden files or filenames with spaces; find is more reliable but not used. Args are partially correct.
Replace all occurrences of 'foo' with 'bar' in file.txt and save changes in-place,sed -i 's/foo/bar/g' file.txt,sed -i 's/foo/bar/g' file.txt,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Find all files larger than 100M in /var and list them sorted by size,find /var -type f -size +100M -exec ls -lh {} \; | sort -hr,"find /var -type f -size +100M -exec ls -lh {} + | sort -k5 -h
-rw-r--r-- 1 root root 150M Mar 22 09:00 /var/log/large.log",False,True,True,True,2.0,2.0,1.0,True,4.0,"Correct tool and flags, but sorting method is incomplete; does not fully honor the 'sorted by size' constraint."
Show the last 3 commands you ran in the shell history,history -n 3,"history | tail -n 3
  98  ls -la
  99  git status
 100  make build",False,True,True,True,0.0,0.0,0.0,True,1.0,The 'history -n 3' command is not standard; the expected command uses 'tail -n 3' which is more reliable for showing the last 3 commands.
List all running processes owned by user alice,ps aux | grep alice,"ps -u alice -o pid,cmd
  7324 /usr/bin/python script.py
  7340 /usr/bin/bash",False,True,True,True,1.0,1.0,1.0,True,3.0,Using 'grep alice' may match processes not owned by alice; correct approach is to use -u flag with ps.
Create an empty file named notes.txt,touch notes.txt,touch notes.txt,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command to create an empty file as specified.
"Append the line ""Done"" to the end of log.txt","echo ""Done"" >> log.txt","echo ""Done"" >> log.txt",True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flag, correct arguments, and all constraints are honored."
Display the first field (username) from /etc/passwd for all users,cut -d: -f1 /etc/passwd,"cut -d: -f1 /etc/passwd
root
daemon
bin
...",False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct delimiter and field selection, and correct file argument."
"Print the number of lines, words, and characters in report.txt",wc -l report.txt,"wc report.txt
  120  850  6420 report.txt",False,True,True,True,1.0,2.0,0.0,True,2.0,Only lines are counted; missing -w and -c flags to count words and characters as requested.
Sort the contents of unsorted.txt alphabetically and overwrite the file,sort -o unsorted.txt unsorted.txt,sort unsorted.txt -o unsorted.txt,False,True,True,True,2.0,1.0,2.0,True,4.0,"Correct tool and flags, but args are redundant and could be simplified; however, the command is functionally correct."
Compress all .log files in /var/log into logs.tar.bz2,tar -cjvf logs.tar.bz2 /var/log,tar -cjf logs.tar.bz2 /var/log/*.log,False,True,True,True,1.0,1.0,1.0,True,3.0,Incorrectly includes all files in /var/log instead of only .log files; args and constraints are partially incorrect.
Run the script backup.sh in the background and redirect its output to backup.log,nohup ./backup.sh > backup.log 2>&1 &,"nohup ./backup.sh > backup.log 2>&1 &
[1] 12345",False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flags; output redirection and background execution are properly handled.
Print the first column of the output of ls -l using awk,ls -l | awk '{print $1}',"ls -l | awk '{print $1}'
drwxr-xr-x
-rw-r--r--
-rwxr-xr-x",False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command; uses awk to print first column as required.
Create a symbolic link named latest.log pointing to logs/2026-03-22.log,ln -s logs/2026-03-22.log latest.log,ln -s logs/2026-03-22.log latest.log,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Generate a random password of 16 characters and copy it to the clipboard,pwgen -s 16 -c -n -q,"tr -dc 'A-Za-z0-9' </dev/urandom | head -c16 | xclip -selection clipboard
# (password is now in clipboard)",False,True,True,True,2.0,2.0,1.0,True,3.0,"Uses pwgen which is appropriate, but does not explicitly copy to clipboard as requested; lacks xclip or similar tool."
List all users on the system with UID greater than 1000,cat /etc/passwd | awk -F: '$3 > 1000' | cut -d: -f1,"awk -F: '$3>1000 {print $1}' /etc/passwd
alice
bob
carol",False,True,True,True,2.0,2.0,2.0,True,4.0,"Correct tool (awk) and logic, but uses a pipeline with cat and cut which is less efficient; all constraints are honored."
Convert all spaces to tabs in file data.txt and save to data_tab.txt,sed 's/ /	/g' data.txt > data_tab.txt,expand -t 8 data.txt > data_tab.txt,False,True,True,False,2.0,2.0,2.0,True,3.0,"Uses sed to replace spaces with tabs, which is correct but not the most appropriate tool; expected uses expand which is more suitable for this task."
List the most recent 10 commits in the git repository,git log -n 10,"git log -n 10 --oneline
f3a1c2d Add README
9b8e7a6 Fix bug in parser
...",False,True,True,True,1.0,2.0,1.0,True,4.0,"Correct tool and flag to list recent commits, but expected includes --oneline which is not in the produced command."
