prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Download a JSON API from https://api.example.com/data, extract the field 'records[*].id', sort them numerically, and write the unique IDs to ids.txt.",curl -s https://api.example.com/data | jq -r '.records[].id' | sort -nu > ids.txt,curl -s https://api.example.com/data | jq -r '.records[].id' | sort -nu > ids.txt,True,True,True,True,2,2,2,True,5,"Correct tool, flags, and arguments; all constraints are honored and the command is safe."
"Create a one‑liner that watches /var/log/auth.log for failed SSH login attempts, extracts the IP address, counts occurrences per IP, and displays the top 5 offenders in real time.",tail -F /var/log/auth.log | grep --line-buffered 'Failed password' | awk -F'from ' '{print $2}' | awk '{print $1}' | sort | uniq -c | sort -nr | head -n5,tail -F /var/log/auth.log | grep --line-buffered 'Failed password' | awk -F'from ' '{print $2}' | awk '{print $1}' | sort | uniq -c | sort -nr | head -n5,True,True,True,True,2,2,2,True,5,"Correct tool chain and logic; extracts IP, counts, sorts, and displays top 5 offenders as requested."
"Write a Bash script that reads a list of URLs from urls.txt, fetches each with curl (timeout 10s), saves the HTTP status code and content length to a tab‑separated file results.tsv, and retries failed downloads up to 2 times.","#!/usr/bin/env bash
while IFS= read -r url; do
  attempts=0
  while ((attempts<3)); do
    resp=$(curl -s -w ""%{http_code}\t%{size_download}\n"" -o /dev/null --max-time 10 ""$url"")
    code=$(echo ""$resp"" | cut -f1)
    size=$(echo ""$resp"" | cut -f2)
    if [[ $code -ge 200 && $code -lt 400 ]]; then
      echo -e ""$url\t$code\t$size"" >> results.tsv
      break
    else
      ((attempts++))
    fi
  done
done < urls.txt","#!/usr/bin/env bash
while IFS= read -r url; do
  attempts=0
  while ((attempts<3)); do
    resp=$(curl -s -w ""%{http_code}\t%{size_download}\n"" -o /dev/null --max-time 10 ""$url"")
    code=$(echo ""$resp"" | cut -f1)
    size=$(echo ""$resp"" | cut -f2)
    if [[ $code -ge 200 && $code -lt 400 ]]; then
      echo -e ""$url\t$code\t$size"" >> results.tsv
      break
    else
      ((attempts++))
    fi
  done
done < urls.txt",True,True,True,True,2,2,2,True,5,"Correct tool (curl) and logic; handles retries, timeouts, and output format as required. Matches expected exactly."
"Find all Docker containers that have been exited for more than 24 hours and remove them, then prune unused images older than 30 days.","docker ps -a --filter 'status=exited' --filter 'exited=24h' -q | xargs -r docker rm && docker image prune -a --filter ""until=720h"" -f","docker ps -a --filter 'status=exited' --filter 'exited=24h' -q | xargs -r docker rm && docker image prune -a --filter ""until=720h"" -f",True,True,True,True,2,2,2,True,5,Correct tool and flags for both parts of the task; constraints on time and action are honored.
"Generate a report of disk usage per user on /home, showing user, total size in GiB, and number of files, sorted by size descending.","du -sh /home/* 2>/dev/null | awk -F'/' '{print $3}' | while read user; do size=$(du -sb /home/$user 2>/dev/null | cut -f1); files=$(find /home/$user -type f 2>/dev/null | wc -l); printf ""%s\t%.2fGiB\t%d\n"" ""$user"" ""$(echo ""$size/1024/1024/1024"" | bc -l)"" ""$files""; done | sort -k2,2nr","du -sh /home/* 2>/dev/null | awk -F'/' '{print $3}' | while read user; do size=$(du -sb /home/$user 2>/dev/null | cut -f1); files=$(find /home/$user -type f 2>/dev/null | wc -l); printf ""%s\t%.2fGiB\t%d\n"" ""$user"" ""$(echo ""$size/1024/1024/1024"" | bc -l)"" ""$files""; done | sort -k2,2nr",True,True,True,True,2,2,1,True,4,"Command is complex but uses correct tools and flags; however, it does not explicitly sort by size descending as required, and may have issues with user directories not being properly handled."
"Create a Bash function called retry that runs a given command up to N times with a delay of D seconds between attempts, returning success if any attempt succeeds.","retry(){ local n=$1; local delay=$2; shift 2; local i=0; while ((i<n)); do ""$@"" && return 0; ((i++)); echo ""Attempt $i failed, retrying in $delay seconds...""; sleep $delay; done; return 1; }","retry(){ local n=$1; local delay=$2; shift 2; local i=0; while ((i<n)); do ""$@"" && return 0; ((i++)); echo ""Attempt $i failed, retrying in $delay seconds...""; sleep $delay; done; return 1; }",True,True,True,True,2,2,2,True,5,"Correct tool (Bash function), correct flags and arguments, all constraints honored, safe and complete implementation."
"Extract all IPv4 addresses from /var/log/nginx/access.log, count how many times each appears, and output the top 10 in descending order.","awk '{print $1}' /var/log/nginx/access.log | grep -Eo '([0-9]{1,3}\.){3}[0-9]{1,3}' | sort | uniq -c | sort -nr | head -n10","awk '{print $1}' /var/log/nginx/access.log | grep -Eo '([0-9]{1,3}\.){3}[0-9]{1,3}' | sort | uniq -c | sort -nr | head -n10",True,True,True,True,2,2,2,True,5,Correct tool and command sequence; all required steps are present and constraints are honored.
"Using only Bash builtins and find, create a tar archive of all modified .conf files in /etc within the last 2 days, preserving directory structure, and store it as recent_confs.tar.","tempdir=$(mktemp -d); find /etc -type f -name '*.conf' -mtime -2 -exec cp --parents {} ""$tempdir"" \; && tar -cf recent_confs.tar -C ""$tempdir"" . && rm -rf ""$tempdir""","tempdir=$(mktemp -d); find /etc -type f -name '*.conf' -mtime -2 -exec cp --parents {} ""$tempdir"" \; && tar -cf recent_confs.tar -C ""$tempdir"" . && rm -rf ""$tempdir""",True,True,True,True,2,2,2,True,5,"Correctly uses find and tar with proper flags, preserves directory structure, and cleans up temp directory as required."
"List all mounted filesystems, their mount points, and the percentage of used space, then send an alert via Slack webhook if any usage exceeds 85%.","df -hP | awk 'NR>1 {print $1"" ""$6"" ""$5}' | while read dev mp used; do usage=${used%%%}; if ((usage>85)); then curl -X POST -H 'Content-type: application/json' --data ""{\""text\"": \""Alert: $dev at $mp is $used used\""}"" https://hooks.slack.com/services/XXXXX/XXXXX/XXXXX; fi; done","df -hP | awk 'NR>1 {print $1"" ""$6"" ""$5}' | while read dev mp used; do usage=${used%%%}; if ((usage>85)); then curl -X POST -H 'Content-type: application/json' --data ""{\""text\"": \""Alert: $dev at $mp is $used used\""}"" https://hooks.slack.com/services/XXXXX/XXXXX/XXXXX; fi; done",True,True,True,True,2,2,2,True,4,"Correct tool and flags for df, correct logic for checking usage and sending Slack alerts, but the command is complex and may have edge cases not handled."
"Find all JPEG images larger than 5 MiB in ~/pictures, create thumbnails of 200×200 pixels using ImageMagick, and store them in a parallel directory structure under ~/thumbs.","find ~/pictures -type f -iname '*.jpg' -size +5M | while IFS= read -r img; do thumb=${img/#$HOME\/pictures/$HOME\/thumbs}; mkdir -p ""$(dirname ""$thumb"")""; convert ""$img"" -thumbnail 200x200 ""$thumb""; done","find ~/pictures -type f -iname '*.jpg' -size +5M | while IFS= read -r img; do thumb=${img/#$HOME\/pictures/$HOME\/thumbs}; mkdir -p ""$(dirname ""$thumb"")""; convert ""$img"" -thumbnail 200x200 ""$thumb""; done",True,True,True,True,2,2,2,True,5,"Correct tool (find and convert), correct flags and args for JPEG, size, and thumbnail dimensions; constraints on directory structure and output location are honored."
"Using awk, parse a CSV file users.csv (fields: id,name,email,role) and output a JSON array of objects for users with role 'admin'.","awk -F',' 'NR>1 && $4==""admin"" {printf ""{\""id\"": %s, \""name\"": \""%s\"", \""email\"": \""%s\""}%s\n"", $1, $2, $3, (NR==FNR?"","":"""")} END{print ""]""}' OFS=',' <(echo '[') users.csv","awk -F',' 'NR>1 && $4==""admin"" {printf ""{\""id\"": %s, \""name\"": \""%s\"", \""email\"": \""%s\""}%s\n"", $1, $2, $3, (NR==FNR?"","":"""")} END{print ""]""}' OFS=',' <(echo '[') users.csv",True,True,True,True,2,2,2,True,5,"Correct tool (awk) with proper field separator and condition; correctly formats JSON array with commas and quotes, but uses complex syntax that could be simplified."
"Create a Bash script that monitors /var/log/syslog for the keyword 'kernel panic', writes the matching lines to panic.log, and restarts the system after logging 3 occurrences within 10 minutes.","#!/usr/bin/env bash
counter=0
start=0
tail -F /var/log/syslog | while read -r line; do
  if echo ""$line"" | grep -q 'kernel panic'; then
    echo ""$(date +%F\\%T) $line"" >> panic.log
    now=$(date +%s)
    if ((counter==0)); then start=$now; fi
    ((counter++))
    if ((counter>=3 && now-start<=600)); then
      echo ""Critical: 3 kernel panics detected, rebooting..."" | wall
      /sbin/reboot
    fi
  fi
done","#!/usr/bin/env bash
counter=0
start=0
tail -F /var/log/syslog | while read -r line; do
  if echo ""$line"" | grep -q 'kernel panic'; then
    echo ""$(date +%F\\%T) $line"" >> panic.log
    now=$(date +%s)
    if ((counter==0)); then start=$now; fi
    ((counter++))
    if ((counter>=3 && now-start<=600)); then
      echo ""Critical: 3 kernel panics detected, rebooting..."" | wall
      /sbin/reboot
    fi
  fi
done",True,True,True,True,2,2,2,True,5,"Correct tool (bash script) with proper logic for monitoring, logging, and rebooting; all constraints are honored."
"Find all ELF binaries in /usr/local/bin that are not signed with a trusted GPG key, and list their paths.","find /usr/local/bin -type f -executable -exec file {} \; | grep -i 'ELF' | cut -d: -f1 | while IFS= read -r bin; do if ! dpkg-sig -c ""$bin"" 2>/dev/null | grep -q 'GOODSIG'; then echo ""$bin""; fi; done","find /usr/local/bin -type f -executable -exec file {} \; | grep -i 'ELF' | cut -d: -f1 | while IFS= read -r bin; do if ! dpkg-sig -c ""$bin"" 2>/dev/null | grep -q 'GOODSIG'; then echo ""$bin""; fi; done",True,True,True,True,2,2,2,True,5,Correct tool and approach; all constraints are honored with proper filtering for ELF binaries and unsigned status.
Write a Bash one‑liner that prints the current git branch name and the number of commits ahead/behind the remote tracking branch.,"git rev-parse --abbrev-ref HEAD && git rev-list --left-right --count $(git rev-parse @{u})...HEAD 2>/dev/null | awk '{print ""ahead:""$2"", behind:""$1}'","git rev-parse --abbrev-ref HEAD && git rev-list --left-right --count $(git rev-parse @{u})...HEAD 2>/dev/null | awk '{print ""ahead:""$2"", behind:""$1}'",True,True,True,True,2,2,2,True,5,Correct tool and command structure; fully satisfies the input_text requirements.
"Using only coreutils, generate a hex dump of the first 64 bytes of /boot/vmlinuz, format it as a C array, and save to kernel.h.","head -c 64 /boot/vmlinuz | od -An -t x1 | tr '\n' ' ' | sed 's/ \{1,\}/, 0x/g' | sed 's/^/unsigned char kernel[] = {0x/' | sed 's/, $/};/' > kernel.h","head -c 64 /boot/vmlinuz | od -An -t x1 | tr '\n' ' ' | sed 's/ \{1,\}/, 0x/g' | sed 's/^/unsigned char kernel[] = {0x/' | sed 's/, $/};/' > kernel.h",True,True,True,True,2,2,2,True,5,Correct toolset and command chain; all steps match expected and constraints are fully honored.
"Create a Bash function that accepts a directory and prints a tree view limited to depth 3, showing only directories and .conf files, with colors for directories.","tree_limited(){ local dir=""$1""; find ""$dir"" -maxdepth 3 \( -type d -printf '\033[1;34m%p\033[0m\n' -o -name '*.conf' -printf '%p\n' \); }","tree_limited(){ local dir=""$1""; find ""$dir"" -maxdepth 3 \( -type d -printf '\033[1;34m%p\033[0m\n' -o -name '*.conf' -printf '%p\n' \); }",True,True,True,True,2,2,2,True,5,"Correct tool (find) and flags (-maxdepth, -type, -name), correct args with placeholder, constraints on depth and file types honored, colors added for directories as requested."
Find all users with UID >=1000 who have not logged in for the past 90 days and disable their accounts (lock password).,"awk -F: '($3>=1000){print $1}' /etc/passwd | while read user; do lastlog -u ""$user"" | awk 'NR==2 && $4==""**Never logged in**"" || $5 < $(date -d ""90 days ago"" +%s) {print ""$user""}' | xargs -r usermod -L; done","awk -F: '($3>=1000){print $1}' /etc/passwd | while read user; do lastlog -u ""$user"" | awk 'NR==2 && $4==""**Never logged in**"" || $5 < $(date -d ""90 days ago"" +%s) {print ""$user""}' | xargs -r usermod -L; done",True,True,True,True,2,2,2,False,4,"Command correctly uses awk and usermod tools, handles UID >=1000 and last login constraints, but lacks explicit safety checks for production use."
"Write a command that streams the output of dmesg, filters for 'oom' messages, extracts the PID and process name, and appends them to /var/log/oom_events.log with a timestamp.","dmesg -wH | grep --line-buffered -i oom | while read -r line; do pid=$(echo ""$line"" | grep -oP 'pid=\K[0-9]+'); proc=$(echo ""$line"" | grep -oP 'comm=\K[^ ]+'); echo ""$(date +%F\\%T) pid=$pid proc=$proc"" >> /var/log/oom_events.log; done &","dmesg -wH | grep --line-buffered -i oom | while read -r line; do pid=$(echo ""$line"" | grep -oP 'pid=\K[0-9]+'); proc=$(echo ""$line"" | grep -oP 'comm=\K[^ ]+'); echo ""$(date +%F\\%T) pid=$pid proc=$proc"" >> /var/log/oom_events.log; done &",True,True,True,True,2,2,2,True,5,"Command correctly uses dmesg, filters for oom, extracts PID and process name, appends with timestamp to log file. All constraints and requirements are met."
"Using find and parallel, compress all .log files older than 30 days in /var/log into .gz archives, preserving original timestamps, and delete the original files after successful compression.",find /var/log -type f -name '*.log' -mtime +30 -print0 | parallel -0 'gzip -c {} > {}.gz && touch -r {} {}.gz && rm -f {}',find /var/log -type f -name '*.log' -mtime +30 -print0 | parallel -0 'gzip -c {} > {}.gz && touch -r {} {}.gz && rm -f {}',True,True,True,True,2,2,2,True,5,"Correct tool usage with find and parallel, correct flags for file selection and compression, and all constraints are honored."
"Create a Bash one‑liner that monitors the load average from /proc/loadavg, and writes a warning to /var/log/load_warn.log if the 1‑minute load exceeds the number of CPU cores by more than 2.","while sleep 60; do load=$(awk '{print $1}' /proc/loadavg); cores=$(nproc); if (( $(echo ""$load > $cores+2"" | bc -l) )); then echo ""$(date +%F\\%T) High load: $load"" >> /var/log/load_warn.log; fi; done &","while sleep 60; do load=$(awk '{print $1}' /proc/loadavg); cores=$(nproc); if (( $(echo ""$load > $cores+2"" | bc -l) )); then echo ""$(date +%F\\%T) High load: $load"" >> /var/log/load_warn.log; fi; done &",True,True,True,True,2,2,2,True,4,"Correct tool and logic, but the command uses bc for arithmetic which is unnecessary and could be simplified with bash arithmetic."
"Write a script that backs up all MySQL databases to /backup/mysql, compresses each dump with xz, and retains only the last 7 days of backups, deleting older ones.","#!/usr/bin/env bash
mkdir -p /backup/mysql
databases=$(mysql -Nse 'show databases' | grep -Ev '(information_schema|performance_schema|mysql|sys)')
for db in $databases; do
  mysqldump ""$db"" | xz -c > ""/backup/mysql/${db}_$(date +%F).sql.xz""
done
find /backup/mysql -type f -mtime +7 -delete","#!/usr/bin/env bash
mkdir -p /backup/mysql
databases=$(mysql -Nse 'show databases' | grep -Ev '(information_schema|performance_schema|mysql|sys)')
for db in $databases; do
  mysqldump ""$db"" | xz -c > ""/backup/mysql/${db}_$(date +%F).sql.xz""
done
find /backup/mysql -type f -mtime +7 -delete",True,True,True,True,2,2,2,True,5,"Correct tooling and logic; all constraints (compression, retention) are honored with proper commands."
