prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
Copy a file called 'test.txt' to a new location,cp test.txt /home/xxx/test.txt,cp test.txt /new/location,False,True,True,True,2,1,1,True,3,Correct tool but uses a hardcoded path instead of a placeholder; args are partially correct.
Move a file called 'test.txt' to a new location,mv test.txt /home/xxx/xxx,mv test.txt /new/location,False,True,True,True,2,1,1,True,3,"Correct tool and action but the destination path is not specified in input_text, so placeholder is missing."
Create a new empty file called 'test.txt',touch test.txt,touch test.txt,True,True,True,True,2,2,2,True,5,Correct tool and command to create an empty file as specified.
View the contents of a file called 'test.txt',cat test.txt,cat test.txt,True,True,True,True,2,2,2,True,5,Correct tool and command to view the contents of 'test.txt'.
View the first 10 lines of a file called 'test.txt',head test.txt,head test.txt,True,True,True,True,2,2,2,True,5,Correct tool and correct argument; matches expected exactly.
View the last 10 lines of a file called 'test.txt',tail test.txt,tail test.txt,True,True,True,True,2,2,2,True,5,Correct tool and correct argument; no flags needed as default shows last 10 lines.
Search for a string 'example' in a file called 'test.txt',"grep -H ""example"" test.txt",grep example test.txt,False,True,True,True,1,2,2,True,4,"The -H flag is unnecessary as it is the default behavior, but the command is still correct and uses the right tool and arguments."
Create a new user account called 'example',sudo useradd example,useradd example,False,True,True,True,2,2,2,True,5,"Correct tool and argument; 'sudo' is optional but not harmful, and the command is valid."
Change the password for a user account called 'example',sudo passwd example,passwd example,False,True,True,True,2,2,2,True,5,"Correct tool and argument, but 'sudo' is unnecessary if the user has permissions, though not incorrect."
Kill a process with the ID '1234',kill 1234,kill 1234,True,True,True,True,2,2,2,True,5,Correct tool and argument; matches expected exactly.
Start a new instance of a process called 'example',nohup example &,example &,False,True,True,True,1,2,1,True,3,Correct tool and approach but missing nohup which is needed for process persistence after logout.
View the system logs,journalctl -xe,cat /var/log/syslog,False,True,True,True,2,2,2,True,5,"Uses journalctl which is appropriate for viewing system logs on systemd-based systems, but expected uses cat /var/log/syslog which is also valid. Both are correct but differ in approach."
View the kernel logs,dmesg,dmesg,True,True,True,True,2,2,2,True,5,Correct tool used with no flags needed; matches expected exactly.
Check the disk usage for the current directory,du -sh .,du -sh,False,True,True,True,2,2,2,True,5,"Correct tool and flags; the '.' argument is implicit and correct, matching the expected command."
Check the disk usage for all directories in the current directory,du -h --max-depth=1,du -sh *,False,True,True,True,2,2,2,True,4,"Correct tool and flag for disk usage, but --max-depth=1 is less precise than -s for directories."
Create a new tar archive called 'example.tar',tar -cf example.tar /path/to/dir,tar -cvf example.tar example,False,True,True,True,1,0,0,True,2,Correct tool but incorrect arguments; the command includes a directory path instead of files to archive and lacks the 'v' flag for verbose output as implied by the task.
Extract the contents of a tar archive called 'example.tar',tar -xf example.tar,tar -xvf example.tar,False,True,True,True,1,2,2,True,4,Correct tool and argument but missing the 'v' flag for verbose output which is commonly used when extracting tar archives.
Extract the contents of a zip archive called 'example.zip',unzip example.zip,unzip example.zip,True,True,True,True,2,2,2,True,5,Correct tool and command for extracting a zip archive.
Check the current network configuration,ip addr show,ifconfig,False,True,True,False,0,0,0,True,1,Uses 'ip' instead of 'ifconfig' which is the expected tool for checking network configuration.
Check the current network connections,ss -tnap,netstat -an,False,True,True,True,2,2,2,True,5,"Correct tool (ss) and flags for checking network connections, though netstat is an alternative."
Ping a remote host called 'example.com',ping example.com,ping example.com,True,True,True,True,2,2,2,True,5,"Correct tool, correct argument, matches expected exactly."
Transfer a file to a remote host using scp,scp file.txt user@host:/path/to/destination,scp example.txt user@example.com:/remote/location,False,True,True,True,2,1,1,True,3,"Correct tool and structure, but uses placeholder 'file.txt' instead of 'example.txt' and 'user@host:/path/to/destination' instead of 'user@example.com:/remote/location' as expected."
Transfer a file from a remote host using scp,scp YOUR_FILE YOUR_USER@YOUR_HOST:/path/,scp user@example.com:/remote/location/example.txt .,False,True,True,True,2,1,1,True,3,Correct tool and structure but uses placeholders instead of specific values as in the expected command.
Connect to a remote host using ssh,ssh YOUR_USER@YOUR_HOST,ssh user@example.com,False,True,True,True,2,2,2,True,5,Correct tool and structure; uses placeholders for user and host as input_text did not specify them.
Run a command on a remote host using ssh,"ssh user@host ""command""",ssh user@example.com 'example command',False,True,True,True,2,1,1,True,3,"Correct tool and structure, but placeholder 'user@host' and 'command' lack specificity; expected uses example values."
Install a new package called 'example',sudo pacman -S example,apt-get install example,False,True,True,False,2,2,2,True,2,"Tool is incorrect (pacman vs apt-get) based on the expected command, but the flag and argument are correct for the tool used."
Remove an installed package called 'example',sudo pacman -R example,apt-get remove example,False,True,True,False,2,2,2,True,2,"Tool is incorrect (pacman vs apt-get) based on expected command, but syntax is valid."
Check the current system time,date,date,True,True,True,True,2,2,2,True,5,"Correct tool, no flags needed, no arguments required. Fully meets the input_text requirement."
Check the current system uptime,uptime,uptime,True,True,True,True,2,2,2,True,5,"Correct tool, no flags needed, no arguments required, and no constraints to honor."
Reboot the system,sudo reboot,reboot,False,True,True,True,2,2,2,True,4,Correct tool but uses sudo which may not be necessary; expected command is 'reboot' without sudo.
Shut down the system,sudo shutdown -h now,shutdown -h now,False,True,True,True,2,2,2,True,5,"Correct tool and flags, but uses sudo which may not be necessary if the user has permissions; however, it is still functionally correct."
View the system's environment variables,env,printenv,False,True,True,True,2,2,2,True,5,"env is a valid tool for viewing environment variables, though printenv is also correct. The command is correct and complete."
Set a new environment variable called 'EXAMPLE',export EXAMPLE=value,export EXAMPLE='example value',False,True,True,True,2,1,1,True,3,"Correct tool and flag, but the value is not specified in the input_text and uses a placeholder 'value' instead of the expected 'example value'."
View the system's hostname,hostname,hostname,True,True,True,True,2,2,2,True,5,"Correct tool, no flags needed, no arguments required. Fully matches the input_text."
Change the system's hostname to 'example',sudo hostnamectl set-hostname example,hostname example,False,True,True,True,2,2,2,True,5,"Correct tool and argument, but 'hostname' alone may not persist across reboots; 'hostnamectl' is more appropriate for systemd systems."
View the system's DNS configuration,cat /etc/resolv.conf,cat /etc/resolv.conf,True,True,True,True,2,2,2,True,5,Correct tool and correct file path to view DNS configuration.
Add a new DNS server to the system's configuration,"sudo echo ""nameserver 8.8.8.8"" | sudo tee -a /etc/resolv.conf",echo 'nameserver 8.8.8.8' >> /etc/resolv.conf,False,True,True,True,0,1,1,True,2,Uses sudo and tee which is unnecessary; correct approach is to append directly with >> but uses echo and sudo unnecessarily.
Copy a file named 'file.txt' to a directory named 'example',cp file.txt example/,cp file.txt example/,True,True,True,True,2,2,2,True,5,"Correct tool, correct arguments, and correct command structure matching the expected output."
Move a file named 'file.txt' to a directory named 'example',mv file.txt example/,mv file.txt example/,True,True,True,True,2,2,2,True,5,"Correct tool, correct arguments, and correct operation as per input_text."
Create a new empty file named 'file.txt',touch file.txt,touch file.txt,True,True,True,True,2,2,2,True,5,Correct tool and command to create an empty file as specified.
"Change the permissions of a file named 'file.txt' to readable, writable, and executable by the owner",chmod 755 file.txt,chmod 700 file.txt,False,True,True,True,2,1,0,True,2,"The command sets permissions to 755 which allows read, write, and execute for owner, group, and others, but the input_text specifies only the owner should have these permissions. The expected command 700 aligns with the input_text constraint."
Create a tar archive of a directory named 'example',tar -czf example.tar.gz example,tar -cvf example.tar example/,False,True,True,True,2,2,2,True,5,Correct tool and flags; uses .tar.gz instead of .tar and omits the / on example but still valid.
Extract the contents of a tar archive named 'example.tar',tar -xvf example.tar,tar -xvf example.tar,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct argument; matches expected exactly."
Create a zip archive of a directory named 'example',zip -r example.zip example,zip -r example.zip example/,False,True,True,True,2,1,2,True,4,"Correct tool and flag; directory name is specified without a trailing slash, which is acceptable but may not include subdirectories if not explicitly specified."
Extract the contents of a zip archive named 'example.zip',unzip example.zip,unzip example.zip,True,True,True,True,2,2,2,True,5,Correct tool and command for extracting a zip archive.
Change the current directory to the parent directory,cd ..,cd ..,True,True,True,True,2,2,2,True,5,Correct tool and command to change to the parent directory.
Change the current directory to the root directory,cd $(dirname $(readlink -f $0)),cd /,False,True,True,True,0,0,1,True,2,Uses an unnecessarily complex method to change to root; correct command is simpler and more direct.
List the current working directory,pwd,pwd,True,True,True,True,2,2,2,True,5,"Correct tool, no flags needed, no arguments required, and no constraints to honor."
Create a new symbolic link to a file named 'file.txt',ln -s file.txt link.txt,ln -s file.txt link.txt,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments; matches expected exactly."
List the processes currently running on the system,ps aux,ps aux,True,True,True,True,2,2,2,True,5,Correct tool and command to list all running processes.
Kill a process with the process ID '1234',kill 1234,kill 1234,True,True,True,True,2,2,2,True,5,Correct tool and argument; matches expected exactly.
Restart a service named 'example',sudo systemctl restart example,service example restart,False,True,True,True,2,2,2,True,4,"Uses systemctl which is correct for systemd-based systems, but expected uses 'service' which is for init systems. Both are valid but the expected command differs."
Start a service named 'example',sudo systemctl start example,service example start,False,True,True,True,2,2,2,True,5,"Uses systemctl which is correct for systemd-based systems, but expected uses 'service' which is for init systems. Both are valid depending on the environment."
